-4.323199535694978	6.2298281021288275	12.502847714821907	-0.3728763166843751	-0.7683522786665304	-0.08812709269973007	-0.1666929820429034	-0.6832892195658393	-0.8332527991715278	
-4.557151423110069	6.2450556480905535	12.346671458820794	-0.3482413311376842	-0.4844829190149067	-0.3604467770068164	-0.16626618803650403	-0.6851825115910412	-0.8315675664664873	
-4.775678414826867	5.850010448179047	11.873988451467806	-0.2653838437476578	-0.07591997162437414	-0.5604856602365779	-0.1697620397098974	-0.6867781985538522	-0.8297678417513499	
-4.822697745010044	5.140330966398314	11.188834436355378	-0.15028898223958684	0.3420896022415798	-0.6389426118866826	-0.17591947194011323	-0.6872850086664387	-0.8281469891023061	
-4.606824420379694	4.267241836725902	10.398227643445198	-0.029944155436075953	0.6665702308658811	-0.5841077510945022	-0.1832871746602654	-0.6868818775933994	-0.8266616589985839	
-4.135375117849188	3.401530324736776	9.601421025936606	0.07334561644775557	0.8346258378452628	-0.43663753645632203	-0.19057459476136313	-0.686123261224575	-0.825343687950729	
-3.5073527840144005	2.643329009293506	8.87541573142327	0.14862646297223295	0.8338459131588175	-0.25503648254943106	-0.19691335683081773	-0.684865874995869	-0.8245918032245679	
-2.9021295507818734	2.027945863840497	8.288704043699354	0.191921798289297	0.6665081112466049	-0.05582713217093892	-0.20109012439019966	-0.6833982684802248	-0.8240831211459639	
-2.5212216442235227	1.5899931194956405	7.9472016259788445	0.20202959715422894	0.386802554945257	0.14458246810428407	-0.2023075897903184	-0.6823261916293363	-0.8240997121165327	
-2.470692688239408	1.3181860682807185	7.830224848431629	0.1865044486219584	0.08901868965074627	0.31413201541876157	-0.20060626544234877	-0.6817435494927725	-0.8250353035118937	
-2.705506293168867	1.1706518586781471	7.811485817281518	0.1546755703176426	-0.16591487964527413	0.43894578363751957	-0.19653808021223165	-0.6815459892954766	-0.8266922029030941	
-3.080714585829099	1.1339632845503338	7.815112999704601	0.10982185740084514	-0.3767802464477284	0.5384550867485375	-0.1906441107061268	-0.6818193657364903	-0.8284399890363793	
-3.4667546276799177	1.2343334345950068	7.875055141554263	0.05642338622449618	-0.523005288371901	0.6173173133490849	-0.18340582369687855	-0.6822637975052659	-0.8300706314456645	
-3.7585230842840454	1.4777476843297932	8.002323835113698	0.0023482961733428498	-0.5853203604419512	0.6680247711717673	-0.17560050978806563	-0.6830251941784725	-0.8313155929204465	
